Id,Name,Categories,Species,Lat,Lng,Lat/Lng,"Address Override","Street Num",Street,Suburb,State,Postcode,Country,"Last Known Status",Tags,"Owned By","Contracted To","Map URL","Profile URL"
0ff00,"Stumpy Gully Poultry","Farm (meat)",Chickens,-38.307106,145.132233,"-38.307106, 145.132233",,746,"Stumpy Gully Road",Tuerong,VIC,3915,Australia,Open,,"Stumpy Gully Poultry","Turosi Farming Pty Ltd",https://www.farmtransparency.org/map?location=0ff00,https://www.farmtransparency.org/facilities/0ff00-stumpy-gully-poultry
e2554,"Cedar Creek - Ingham Turkey Farm","Farm (meat)",Turkeys,-34.184738,150.564438,"-34.184738, 150.564438",,65,"Burns Road",Thirlmere,NSW,2572,Australia,Open,,,"Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=e2554,https://www.farmtransparency.org/facilities/e2554-cedar-creek-ingham-turkey-farm
eef36,"Ingham Turkey Farm","Farm (meat)",Turkeys,-34.183830,150.570923,"-34.183830, 150.570923",,105,"Burns Road",Thirlmere,NSW,2572,Australia,Open,,"J & P GRIMA","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=eef36,https://www.farmtransparency.org/facilities/eef36-ingham-turkey-farm
15099,Unknown,,,-34.175938,150.581360,"-34.175938, 150.581360",,120,"Kendall Street",Thirlmere,NSW,2572,Australia,Open,,,,https://www.farmtransparency.org/map?location=15099,https://www.farmtransparency.org/facilities/15099-unknown
ac888,"Peel Feedlot","Depot / holding yard",,-32.299438,115.919815,"-32.299438, 115.919815",,848,"Mundijong Road",Mardella,WA,6125,Australia,Open,Feedlot,"Rural Export & Trading (WA) Pty Ltd",,https://www.farmtransparency.org/map?location=ac888,https://www.farmtransparency.org/facilities/ac888-peel-feedlot
ca42d,"Saint Albans","Farm (meat)",Chickens,-32.319637,115.847977,"-32.319637, 115.847977",,532,"St Albans Road",Baldivis,WA,6171,Australia,Open,"Parent / Breeder,",,,https://www.farmtransparency.org/map?location=ca42d,https://www.farmtransparency.org/facilities/ca42d-saint-albans
b2847,"Terrigal Park","Farm (meat)",Chickens,-32.172909,115.904419,"-32.172909, 115.904419",,358,"Taylor Road",Forrestdale,WA,6112,Australia,Open,,,,https://www.farmtransparency.org/map?location=b2847,https://www.farmtransparency.org/facilities/b2847-terrigal-park
05801,"Tomic Poultry","Farm (meat)",Chickens,-38.164242,145.489532,"-38.164242, 145.489532",,380,"Koo Wee Rup Road","Koo Wee Rup",VIC,3981,Australia,Open,,"Tomic Poultry Pty Ltd","Turosi Farming Pty Ltd",https://www.farmtransparency.org/map?location=05801,https://www.farmtransparency.org/facilities/05801-tomic-poultry
db682,"Hazeldene's Chicken Farm","Farm (meat)",Chickens,-36.795700,144.181168,"-36.795700, 144.181168",,2,"Andrews Road",Lockwood,VIC,3551,Australia,Open,,,"Hazeldene's Chicken Farm Proprietary Limited",https://www.farmtransparency.org/map?location=db682,https://www.farmtransparency.org/facilities/db682-hazeldenes-chicken-farm
e9644,"Inghams Monarto - Breeder Farm 2","Farm (meat)",Chickens,-35.144730,139.181229,"-35.144730, 139.181229",,249,"White Road","Monarto South",SA,5254,Australia,Open,"Parent / Breeder,Pullet,Parent Rearing",,,https://www.farmtransparency.org/map?location=e9644,https://www.farmtransparency.org/facilities/e9644-inghams-monarto-breeder-farm-2
a716c,"Angry Pty Ltd - Lynian","Farm (meat)",Chickens,-36.867764,144.155502,"-36.867764, 144.155502",,15,"Pinjarra Drive","Lockwood South",VIC,3551,Australia,Open,,"Angry Pty Ltd","Hazeldene's Chicken Farm Proprietary Limited",https://www.farmtransparency.org/map?location=a716c,https://www.farmtransparency.org/facilities/a716c-angry-pty-ltd-lynian
87727,"Woodlands Broiler Farm 7","Farm (meat)",Chickens,-26.851091,152.942764,"-26.851091, 152.942764",,162,"Old Gympie Road",Beerwah,QLD,4519,Australia,Open,,,,https://www.farmtransparency.org/map?location=87727,https://www.farmtransparency.org/facilities/87727-woodlands-broiler-farm-7
c2dec,"Woodlands Broiler Farm 5","Farm (meat)",Chickens,-26.831293,152.973663,"-26.831293, 152.973663",,177,"Fraser Road",Beerwah,QLD,4519,Australia,Open,,,,https://www.farmtransparency.org/map?location=c2dec,https://www.farmtransparency.org/facilities/c2dec-woodlands-broiler-farm-5
27201,"Ingham Turkey Farm","Farm (meat)",Turkeys,-34.218307,150.561386,"-34.218307, 150.561386",,110,"Boundary Road",Thirlmere,NSW,2572,Australia,Open,,"A VRLJIC & M VRLJIC","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=27201,https://www.farmtransparency.org/facilities/27201-ingham-turkey-farm
7c7fc,"Thirlmere Broiler Farm","Farm (meat)",Chickens,-34.217201,150.558090,"-34.217201, 150.558090",,120,"West Parade",Thirlmere,NSW,2572,Australia,"Possibly closed",,,,https://www.farmtransparency.org/map?location=7c7fc,https://www.farmtransparency.org/facilities/7c7fc-thirlmere-broiler-farm
f3979,"Egg Farm","Farm (eggs)",Chickens,-34.219048,150.556046,"-34.219048, 150.556046","25 Michell Rd, Thirlmere New South Wales 2572, Australia",25,"Michell Road",Thirlmere,NSW,2572,Australia,Closed,Cage,,,https://www.farmtransparency.org/map?location=f3979,https://www.farmtransparency.org/facilities/f3979-egg-farm
598cd,"Ingham Turkey Farm","Farm (meat)",Turkeys,-34.267979,150.562866,"-34.267979, 150.562866",,100,"Yarran Road",Bargo,NSW,2574,Australia,Open,,"EDWARD & PAULINE BUTTIGIEG","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=598cd,https://www.farmtransparency.org/facilities/598cd-ingham-turkey-farm
eed81,"Bartolo Turkey Farm","Farm (meat)",Turkeys,-34.267975,150.564316,"-34.267975, 150.564316",,80,"Yarran Road",Bargo,NSW,2574,Australia,Open,,"Matthew & Melissa Bartolo","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=eed81,https://www.farmtransparency.org/facilities/eed81-bartolo-turkey-farm
1fe78,"Tooradin Knackery",Knackery,,-38.219048,145.412125,"-38.219048, 145.412125","3140 S Gippsland Hwy, Tooradin VIC 3980, Australia",3120,"South Gippsland Highway",Tooradin,VIC,3980,Australia,Open,,,,https://www.farmtransparency.org/map?location=1fe78,https://www.farmtransparency.org/facilities/1fe78-tooradin-knackery
a18b4,"Seymour Knackery",Knackery,,-37.051792,145.170761,"-37.051792, 145.170761","10 Lighthorse Drive, Seymour VIC 3660, Australia",10,"Lighthorse Drive",Seymour,VIC,3660,Australia,Open,,,,https://www.farmtransparency.org/map?location=a18b4,https://www.farmtransparency.org/facilities/a18b4-seymour-knackery
9999d,"Swickers Kingaroy Bacon Factory",Slaughterhouse,Pigs,-26.542866,151.859344,"-26.542866, 151.859344","206 Kingaroy-Barkers Creek Rd, Kingaroy QLD 4610, Australia",206,"Kingaroy Barkers Creek Road",Kingaroy,QLD,4610,Australia,Open,"Gas Chamber",,,https://www.farmtransparency.org/map?location=9999d,https://www.farmtransparency.org/facilities/9999d-swickers-kingaroy-bacon-factory
23e24,"Woodleigh layer grow-out farm","Farm (eggs)",Chickens,-34.997540,149.811218,"-34.997540, 149.811218",,,"Windellama Road",Windellama,NSW,2580,Australia,Open,Pullet,,,https://www.farmtransparency.org/map?location=23e24,https://www.farmtransparency.org/facilities/23e24-woodleigh-layer-grow-out-farm
bee4b,"Unknown broiler farm","Farm (meat)",Chickens,-34.643658,149.745316,"-34.643658, 149.745316",,891,"Middle Arm Road","Middle Arm",NSW,2580,Australia,Open,,,,https://www.farmtransparency.org/map?location=bee4b,https://www.farmtransparency.org/facilities/bee4b-unknown-broiler-farm
ed7e2,"Southern Meats",Slaughterhouse,Sheep,-34.786808,149.681976,"-34.786808, 149.681976",,,"Mazamet Road",Goulburn,NSW,2580,Australia,Open,,"Southern Meats Pty Ltd",,https://www.farmtransparency.org/map?location=ed7e2,https://www.farmtransparency.org/facilities/ed7e2-southern-meats
6fd91,"Wally's Piggery","Farm (meat)",Pigs,-35.066071,148.962845,"-35.066071, 148.962845","2624 Dog Trap Rd, Jeir NSW 2582, Australia",,"Unnamed Road",Jeir,NSW,2582,Australia,Closed,,"Wally Perenc",,https://www.farmtransparency.org/map?location=6fd91,https://www.farmtransparency.org/facilities/6fd91-wallys-piggery
a21ad,"Allain's Piggery","Farm (meat)",Pigs,-34.668804,149.008408,"-34.668804, 149.008408",,,"Unnamed Road","Blakney Creek",NSW,2581,Australia,Closed,,"Allan & Elaine Howard",,https://www.farmtransparency.org/map?location=a21ad,https://www.farmtransparency.org/facilities/a21ad-allains-piggery
9130e,"Wonga Piggery","Farm (meat)",Pigs,-34.353809,148.347794,"-34.353809, 148.347794",,3081,"Unnamed Road",Barwang,NSW,2594,Australia,Open,,"Walker & Rowntree Family (Windridge Farms)",,https://www.farmtransparency.org/map?location=9130e,https://www.farmtransparency.org/facilities/9130e-wonga-piggery
79a26,"Tennessee Piggery","Farm (meat)",Pigs,-34.385883,148.329239,"-34.385883, 148.329239",,1750,"Kingsvale Road",Kingsvale,NSW,2587,Australia,Closed,,"Wally Perenc",,https://www.farmtransparency.org/map?location=79a26,https://www.farmtransparency.org/facilities/79a26-tennessee-piggery
db6b8,"Jemima Meadows - Ingham Turkey Farm","Farm (meat)",Turkeys,-34.729275,150.124084,"-34.729275, 150.124084",,91,"Bumballa Road",Tallong,NSW,2579,Australia,Open,,"TONY GRIMA","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=db6b8,https://www.farmtransparency.org/facilities/db6b8-jemima-meadows-ingham-turkey-farm
de7fd,"Aviagen Aust","Farm (meat)",Chickens,-34.524757,150.452225,"-34.524757, 150.452225",,202,"Sproules Lane",Glenquarry,NSW,2576,Australia,Open,,,,https://www.farmtransparency.org/map?location=de7fd,https://www.farmtransparency.org/facilities/de7fd-aviagen-aust
d18fb,"Hawkesbury Valley Meats",Slaughterhouse,"Pigs, Cows/cattle, Sheep, Goats",-33.562988,150.841827,"-33.562988, 150.841827",,11,"King Road",Wilberforce,NSW,2756,Australia,Closed,,,,https://www.farmtransparency.org/map?location=d18fb,https://www.farmtransparency.org/facilities/d18fb-hawkesbury-valley-meats
787f3,"Australian Meat Group",Slaughterhouse,"Cows/cattle, Sheep, Goats (unconfirmed)",-34.607101,148.004028,"-34.607101, 148.004028",,798,"Stockinbingal Road",Cootamundra,NSW,2590,Australia,Open,,,,https://www.farmtransparency.org/map?location=787f3,https://www.farmtransparency.org/facilities/787f3-https-wwwamgcomau-facilities
5d055,"Milton Meats",Slaughterhouse,Alpacas,-35.333080,150.448120,"-35.333080, 150.448120",,33a,"Slaughterhouse Road",Milton,NSW,2538,Australia,Closed,,,,https://www.farmtransparency.org/map?location=5d055,https://www.farmtransparency.org/facilities/5d055-milton-meats
6734d,"Steve's Fresh Farm Eggs","Farm (eggs)",Chickens,-33.945869,150.786087,"-33.945869, 150.786087","25 King Street, Rossmore NSW",25,"King Street",Rossmore,NSW,2557,Australia,Closed,"Cage,Free Range","Steve Bonello",,https://www.farmtransparency.org/map?location=6734d,https://www.farmtransparency.org/facilities/6734d-steves-fresh-farm-eggs
7d105,"Ingham's Turkey Hatchery","Farm (meat)",Turkeys,-34.294231,150.597870,"-34.294231, 150.597870",,80,"Johnston Road",Bargo,NSW,2574,Australia,Open,Hatchery,"Inghams Enterprises Pty. Limited",,https://www.farmtransparency.org/map?location=7d105,https://www.farmtransparency.org/facilities/7d105-inghams-turkey-hatchery
625c2,"Western Sydney Meat Worx (formerly Picton Meatworx)",Slaughterhouse,"Pigs, Cows/cattle, Sheep, Goats",-34.216610,150.611115,"-34.216610, 150.611115",,48-70,"Koorana Road",Picton,NSW,2571,Australia,Open,"Gas Chamber","PHBC Partnership",,https://www.farmtransparency.org/map?location=625c2,https://www.farmtransparency.org/facilities/625c2-western-sydney-meat-worx-formerly-picton-meatworx
5e14d,"John & S Pace Turkey Farm","Farm (meat)",Turkeys,-34.216053,150.609055,"-34.216053, 150.609055",,40,"Koorana Road",Picton,NSW,2571,Australia,Open,,"J.P PACE & S PACE","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=5e14d,https://www.farmtransparency.org/facilities/5e14d-john-s-pace-turkey-farm
5549f,"Valley Park Seymour Farm 1 (Fyfe Family Eggs)","Farm (eggs)",Chickens,-37.056713,145.154877,"-37.056713, 145.154877",,,"Unnamed Road",Seymour,VIC,3660,Australia,Open,"Free Range","Valley Park Farm Pty Ltd",,https://www.farmtransparency.org/map?location=5549f,https://www.farmtransparency.org/facilities/5549f-valley-park-seymour-farm-3
41328,"Valley Park Seymour Farm 2 (Fyfe Family Eggs)","Farm (eggs)",Chickens,-37.066200,145.143005,"-37.066200, 145.143005",,350,"Hume And Hovell Road",Seymour,VIC,3660,Australia,Open,"Free Range","Valley Park Farm Pty Ltd",,https://www.farmtransparency.org/map?location=41328,https://www.farmtransparency.org/facilities/41328-valley-park-seymour-farm-2
c1c6f,"Valley Park Seymour Farm 3 (Fyfe Family Eggs)","Farm (eggs)",Chickens,-37.076370,145.137756,"-37.076370, 145.137756",,,"Unnamed Road",Seymour,VIC,3660,Australia,Open,"Free Range","Valley Park Farm Pty Ltd",,https://www.farmtransparency.org/map?location=c1c6f,https://www.farmtransparency.org/facilities/c1c6f-valley-park-seymour-farm-1
9a0c5,"Baconett Piggery","Farm (meat)",Pigs,-32.222313,148.290054,"-32.222313, 148.290054",,166,"Macquarie View Road",Narromine,NSW,2821,Australia,Closed,,,,https://www.farmtransparency.org/map?location=9a0c5,https://www.farmtransparency.org/facilities/9a0c5-baconett-piggery
a11de,"Greendale Piggery","Farm (meat)",Pigs,-34.313263,148.393265,"-34.313263, 148.393265",,3555,"Murringo Road",Young,NSW,2594,Australia,Closed,,,,https://www.farmtransparency.org/map?location=a11de,https://www.farmtransparency.org/facilities/a11de-greendale-piggery
88607,"Pine Park Piggery","Farm (meat)",Pigs,-34.417164,147.452988,"-34.417164, 147.452988",,,"Unnamed Road",Temora,NSW,2666,Australia,Open,,"Agnes & Peter Cartwright",,https://www.farmtransparency.org/map?location=88607,https://www.farmtransparency.org/facilities/88607-pine-park-piggery
210bd,"Red Lea Broiler Farm","Farm (meat)",Chickens,-33.706711,150.830399,"-33.706711, 150.830399",,264a,"South Street","Marsden Park",NSW,2765,Australia,Closed,,,,https://www.farmtransparency.org/map?location=210bd,https://www.farmtransparency.org/facilities/210bd-red-lea-broiler-farm
e8a80,"Unknown Broiler Farm - demolished","Farm (meat)",Chickens,-33.701496,150.865662,"-33.701496, 150.865662",,8,"Neill Street",Schofields,NSW,2762,Australia,Closed,,,,https://www.farmtransparency.org/map?location=e8a80,https://www.farmtransparency.org/facilities/e8a80-unknown-broiler-farm
e6f61,"Inghams Bargo Chicken Breeder Production Complex","Farm (meat)",Chickens,-34.253296,150.567154,"-34.253296, 150.567154",,3010,"Remembrance Driveway",Bargo,NSW,2574,Australia,Open,"Parent / Breeder","Inghams Enterprises Pty. Limited",,https://www.farmtransparency.org/map?location=e6f61,https://www.farmtransparency.org/facilities/e6f61-inghams-bargo-chicken-breeder-production-complex
61f56,"Bidewell Maturing Farm","Farm (meat)",Turkeys,-34.287708,150.609238,"-34.287708, 150.609238",,240,"Arina Road",Bargo,NSW,2574,Australia,Open,"Parent / Breeder,Free Range","Pirovic Family Farms",,https://www.farmtransparency.org/map?location=61f56,https://www.farmtransparency.org/facilities/61f56-bidewell-maturing-farm
f6ff4,"Bidewell - Ingham Turkey Breeder Farm","Farm (meat)",Turkeys,-34.286583,150.614700,"-34.286583, 150.614700",,80,"Johnston Road",Bargo,NSW,2574,Australia,Open,"Parent / Breeder",,"Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=f6ff4,https://www.farmtransparency.org/facilities/f6ff4-bidewell-ingham-turkey-breeder-farm
10feb,"V & R Abela Turkey Farm","Farm (meat)",Turkeys,-34.229130,150.554916,"-34.229130, 150.554916",,60,"Colo Street",Couridjah,NSW,2571,Australia,Open,,"VICTOR & ROSLYN ABELA","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=10feb,https://www.farmtransparency.org/facilities/10feb-v-r-abela-turkey-farm
a0f54,"Springhill - Ingham Turkey Farm","Farm (meat)",Turkeys,-34.191345,150.527084,"-34.191345, 150.527084","325 Scroggies Road, Lakesland NSW 2572",325,"Scroggies Road",Lakesland,NSW,2572,Australia,Open,,"FRANK & MARYANNE BUTTIGIEG","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=a0f54,https://www.farmtransparency.org/facilities/a0f54-springhill-ingham-turkey-farm
6e2b7,"Nattai Farm","Farm (meat)",Turkeys,-34.198532,150.518570,"-34.198532, 150.518570",,115,"Kelsalls Road",Lakesland,NSW,2572,Australia,Open,,"BART & RHONDA BARTOLO","Inghams Enterprises Pty. Limited",https://www.farmtransparency.org/map?location=6e2b7,https://www.farmtransparency.org/facilities/6e2b7-nattai-farm
5ea04,"Waterfall Creek - Cordina","Farm (meat)",Chickens,-34.100399,150.550430,"-34.100399, 150.550430",,10,"Waterfall Creek Road","The Oaks",NSW,2570,Australia,Open,RSPCA-approved,"Cordina Chicken Farms Pty Ltd",,https://www.farmtransparency.org/map?location=5ea04,https://www.farmtransparency.org/facilities/5ea04-unknown
fef3f,"Inghams Tahmoor Abattoir",Slaughterhouse,Turkeys,-34.229366,150.592743,"-34.229366, 150.592743",,2,"Ralfe Street",Tahmoor,NSW,2573,Australia,Open,,,,https://www.farmtransparency.org/map?location=fef3f,https://www.farmtransparency.org/facilities/fef3f-inghams-tahmoor-abattoir
0be00,"Wingham Beef Exports",Slaughterhouse,Cows/cattle,-31.872564,152.361816,"-31.872564, 152.361816",,1295,"Gloucester Road",Wingham,NSW,2429,Australia,Open,,,,https://www.farmtransparency.org/map?location=0be00,https://www.farmtransparency.org/facilities/0be00-wingham-beef-exports
bae06,"Aztec Farms Pty Ltd","Farm (meat)",Pigs,-34.093220,146.105301,"-34.093220, 146.105301",,756,"Rankins Springs Road","Myall Park",NSW,2681,Australia,Open,,,,https://www.farmtransparency.org/map?location=bae06,https://www.farmtransparency.org/facilities/bae06-aztec-farms-pty-ltd
0e7f1,"Inglegreen Piggery","Farm (meat)",Pigs,-30.314924,149.652237,"-30.314924, 149.652237",,821,"Culgoora Road",Narrabri,NSW,2390,Australia,Closed,,,,https://www.farmtransparency.org/map?location=0e7f1,https://www.farmtransparency.org/facilities/0e7f1-inglegreen-piggery
98c24,"Corowa Piggery & Abattoir","Farm (meat)",Pigs,-35.928761,146.347733,"-35.928761, 146.347733","Redlands Road, Corowa NSW",,"Jamiesons Road",Redlands,NSW,2646,Australia,Open,,Rivalea,,https://www.farmtransparency.org/map?location=98c24,https://www.farmtransparency.org/facilities/98c24-corowa-piggery-abattoir
077b3,"Menangle Poultry Breeder Facility","Farm (meat)",Chickens,-34.129036,150.701569,"-34.129036, 150.701569",,285,"Finns Road",Menangle,NSW,2568,Australia,"Possibly closed","Parent / Breeder",,,https://www.farmtransparency.org/map?location=077b3,https://www.farmtransparency.org/facilities/077b3-menangle-poultry-breeder-facility
9dce6,"G & K Zerafa Family Trust","Farm (meat)",Chickens,-34.333546,150.550751,"-34.333546, 150.550751",,,"Fire Road No P2b",Yerrinbool,NSW,2575,Australia,Open,,,"Cordina Chicken Farms Pty Ltd",https://www.farmtransparency.org/map?location=9dce6,https://www.farmtransparency.org/facilities/9dce6-g-k-zerafa-family-trust
72386,"Grong Grong Piggery","Farm (meat)",Pigs,-34.766605,146.771271,"-34.766605, 146.771271","314 Grong Grong River Road, Grong Grong NSW 2652",,"Grong Grong River Road","Grong Grong",NSW,2652,Australia,Open,"Artificial Insemination (AI) Centre","Pig Improvement Company (PIC)","Sunpork Pty Ltd",https://www.farmtransparency.org/map?location=72386,https://www.farmtransparency.org/facilities/72386-grong-grong-piggery
8e663,"Bears Lagoon Piggery (Weaners)","Farm (meat)",Pigs,-36.344296,143.968842,"-36.344296, 143.968842",,65,"Dalziels Road","Bears Lagoon",VIC,3517,Australia,Open,,"George Weston Foods Limited",,https://www.farmtransparency.org/map?location=8e663,https://www.farmtransparency.org/facilities/8e663-bears-lagoon-piggery-weaners
