approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
233.02.B,PT. Ayu Bumi Sejati,"Jl. Medan - Belawan KM. 17,5 Medan North Sumatera - Indonesia",Medan,,North Sumatra,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
496.21.B,PT. BONANZA PRATAMA ABADI,"Jl. P. Aji Iskandar RT. 16 Juata Laut,",Tarakan,77281,North Kalimantan,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
623.13.B,PT. BUMI PANGAN SEJAHTERA,"JL. JENGGOLO 2/17 GEDUNG B, SIDOARJO 61219 INDONESIA",Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
575.13.B,PT. Bahari Biru Nusantara,"Jl. Daendels Km.82,6 No.88 Desa Sedayulawas Kecamatan Brondong Kabupaten Lamongan Jawa Timur 62263 Indonesia",Lamongan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
585.9.B,PT. Bahari Makmur Sejati,UTAMA MODERN INDUSTRI AA1 SERANG BANTEN 42186,Serang,42112,"Serang,Banten",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
355.14.B,PT. Bali Mina Utama,"JL. IKAN TUNA RAYA TIMUR, PELABUHAN BENOA, DENPASAR, BALI, INDONESIA",Taman Bali,80613,Bali,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
010.14.A/B,PT. Balinusa Windumas,"Jl. Ikan Tuna II No. 1, Pelabuhan Benoa, Denpasar, Bali - Indonesia",Denpasar,80232,"Denpasar,Bali",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
564.14.B,PT. Bandar Nelayan,"Jl. Ikan Tuna IV No. 8, Pelabuhan Benoa, Kel. Pedungan, Kec. Denpasar Selatan, Kota Denpasar, Bali - Indonesia",Denpasar,80232,"Denpasar,Bali",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
584.13.B/C,PT. Banyuwangi Cannery Indonesia,"JL. RAYA SITUBONDO KM 12,5 KETAPANG-BANYUWANGI",Banyuwangi,82218,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
537.13.B,PT. Baramuda Bahari,Desa Wonokoyo,Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
604.14.B,PT. Bintang Jayakota Mandiri,Jl. Ikan Tuna Raya IV No 16 Pelabuhan Benoa,Denpasar,80232,"Denpasar,Bali",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
463.22.B,PT. Bogatama Marinusa,Jl. Kima Raya 2 Kav.N-4 B1 South Sulawesi 90241,Makassar,,South Sulawesi,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
566.08.B/C,PT. Bumi Menara Internusa,JL. IR. SUTAMI KM. 12 DESA LEMATANG TANJUNG BINTANG LAMPUNG 35122,Lampung Selatan,,Lampung,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
290.13.B,PT. Bumi Menara Internusa,"Jl. Pahlawan No. 1-3 Dampit, Malang, Jawa Timur, Indonesia",Malang,65181,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,17/06/2025,
015.13.B/C,PT. Bumi Menara Internusa,JL Margomulyo 4E Tandes,Surabaya,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
