approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
TR 55-0053,Sastas Samsun Sogutma Tesisleri A.S.,SAMSUN ANKARA KARAYOLU 10.KM NO.19,Samsun,55020,"Samsun,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 01-0058,Sasu Su Ve Tarim Urunleri Gida Tekstil Sanayi Ticaret A.S.,,Yüreğir,01130,"Adana,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 34-1110,Sağdıçlar Balıkçılık Turizm İnşaat Gıda Elektrik Elektronik Sanayi ve Dış Ticaret Limited Şirketi,Mimar Sinan Mahallesi Selçukhan Cad. No: 334 Merkez Sultanbeyli,Istanbul,34020,"Istanbul,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,14/02/2025,
TR 35-1052,Sea Art Deniz Ürünleri Sanayi ve Ticaret Limited Şirketi,İTOP OSB Mah. Ekrem Demirtaş Cad. No:57 Menderes/İZMİR,Izmir,,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,20/04/2022,
TR 48-0041,Selina Balik Isleme Tesisi Ithalat Ihracat Ve Ticaret Anonim Sirketi,Sahilceylan/Seydikemer/Muğla,Fethiye,48300,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0395,Sez Dağ. Su Ür. Paz. Gıda Tur. Tem. İnş. Eml. Oto. Hay Taş. Bil. Yat. Taah. İth. İhr. Tic. San. Ltd. Şti.,Eskiçeşme Mah. Turgutreis Cad. Avni Kaya İş Merkezi No:247/251 Bodrum/MUĞLA,Muğla,48000,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,26/11/2024,
TR 66-0141,Sidaş Gıda ve Ambalaj Sanayi ve Ticaret A. Ş.,Organize Sanayi Bölgesi 5. Cad. Saray Yerköy - Yozgat,Yozgat,66100,"Yozgat,Central Anatolia Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,19/08/2022,
TR 35-0106,Silo Tarim Ürünleri San. Ve Tic. Ltd. Sti.,,Menemen,35660,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR35-0890,Smyrna Goods Su Ürünleri Akaryakıt ve İklimlendirme San. Tic. Ltd. Şti.,Çiğli,Izmir,35100,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,04/02/2022,
TR 48-0254,Somonsu Gida Tarim Hay. San. Tic. Ltd. Sti.,Yaniklar Mah. Kanalbasi Caddesi No:82,Fethiye,48300,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 01-0395,Sudi Tekstil Gida Tarim Su Urunleri Bilisim Tek. Ins. Enerji Uret. Tur. San. Ve Tic. A.S.,-,Karataş,01130,"Adana,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 42-0454,Sugla Su Ürünleri Tas. Tar. Üretim Paz. San. ve Tic. Ltd. Sti.,-,Seydişehir,42002,"Konya,Central Anatolia Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
