approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
A824,Kjarnafæði Norðlenska hf - Frystiklefi Húsavík,Suðurgarður 2,Húsavík,640,Northeastern Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A031,Kjarnafæði Norðlenska hf - Húsavík,Þingeyjarsýslubraut 2,Húsavík,640,Northeastern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A063,Kjarnafæði Norðlenska hf - Svalbarðseyri,Svalbarðseyri,Akureyri,600,Northeastern Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A023,Kjarnafæði Norðlenska hf.,Húnabraut 39,Blönduós,540,Northwestern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A044,Kjöthúsið ehf,Smiðjuvegur 24d,Kopavogur,200,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
H178,Kjötkompaní ehf,Bæjarhrauni 24,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A046,Kjötsmiðjan ehf,Fosshálsi 27 - 29,Reykjavik,110,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A004,Saltvík-Stjörnugrís hf,"Saltvík, Kjalarnes",Reykjavik,116,Capital Region,Iceland,EU-EFTA,RM,SH CP,Y,porcine,SH - Slaughterhouse | CP - Cutting Plant,,
A052,Sláturfélag Suðurlands svf,Ormsvellir 8,Hvolsvöllur,860,Southern Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A081,Sláturfélag Suðurlands svf,Fossnes,Selfoss,800,Southern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A067,Sláturhús Hellu hf,Suðurlandsvegur 8,Hella,850,Southern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A022,Sláturhús KVH ehf,Norðurbraut 24,Hvammstangi,530,Northwestern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A907,Sláturhús Seglbúðum ehf,Seglbúðir,Kirkjubæjarklaustur,880,Southern Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A997,Sláturhús Vesturlands ehf,Brákarbraut 19,Borgarnes,310,Western Region,Iceland,EU-EFTA,RM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
A906,Soðlappi ehf.,Krosshömrum 11,Reykjavik,112,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A049,Síld og fiskur ehf,Dalshraun 9 og 9B,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
A304,AG-Seafood ehf,Strandgötu 6-8,Sandgerði,245,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
