approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
10.026847/CR,TRANSGOURMET IBERICA SAU,AVDA. DE LA CIENCIA (POL. IND. AVANZADO),Ciudad Real,13005,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.18453/AB,TRANSGOURMET IBERICA SAU,"POL. IND. CAMPOLLANO, AVDA. 1ª, PARCELA 12",Albacete,02007,"Albacete,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.23541/BU,"TRANSGOURMET IBERICA, S.A.U.",CALLE VITORIA Nº280 POLIGONO GAMONAL-VILLIMAR NAVES COMPLEJO GALA,Burgos,09007,"Burgos,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.17106/SA,"TREBOL SALAMANCA, S. L.",CARRETERA ENCINAS CANTALAPIEDRA S/N KM. 0,Babilafuente,37330,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.16608/CO,TRES FINCAS DEHESAS DE FUENTE OBEJUNA S.L.,"POLIGONO INDUSTRIAL EL BLANQUILLO, NAVE 37",Fuente Obejuna,14290,"Cordova,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.029041/LE,"TRESHEVIATRES GENERACION ALIMENTARIA, S.L.",CTRA. LAS LOMAS VD 22,Valdefresno,24228,"León,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.12946/SS,TXOGITXU SLU,TXOGITXU - Ubarburu Pasealekua 5 - Pol27,San Sebastián,20014,"Gipuzkoa,Basque Country",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
ES371452000011,UNIDAD DE LA CARNE SL,"CTRA DE ESPEJA, S/N",Gallegos de Argañán,37497,"Salamanca,Castile and León",Spain,EU-EFTA,RM,SH,Y,bovine caprine ovine porcine,SH - Slaughterhouse,,
ES37145200001,"UNIDAD DE LA CARNE SL,B-87853859","CTRA DE ESPEJA, S/N C.P.: 37484",Gallegos de Argañán,05279,"Salamanca,Castile and León",Spain,EU-EFTA,RM,SH,Y,,SH - Slaughterhouse,,
ES371452000011 / 10.02172/SA,"UNIDAD DE LA CARNE, S.L.","S/N CARRETERA DE ESPEJA, S/N",Gallegos de Argañán,37497,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP SH,Y,bovine,CP - Cutting Plant | SH - Slaughterhouse,,
10.04636/H,UNION ALOSNERA S.A.,CARRETERA ALOSNO-THARSIS S/N,Alosno,21520,"Huelva,Andalusia",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.02268/H,UNION CHACINERA DE CORTECONCEPCION SL,CALLE JUAN RAMON JIMENEZ 3,Corteconcepción,21200,"Huelva,Andalusia",Spain,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
ES371710220131/ 10.003524/SA,"UNION DE INDUSTRIALES DE LEDRADA, S. A.",CARRETERA DE BEJAR Nº1,Ledrada,37730,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP SH,Y,porcine,CP - Cutting Plant | SH - Slaughterhouse,,
ES200270050231,URKAIKO,IRAETA AUZOA,Zestoa,20749,"Gipuzkoa,Basque Country",Spain,EU-EFTA,RM,SH,Y,bovine caprine porcine ovine equine,SH - Slaughterhouse,,
10.04793/CR,"VACUNOPLUS, S.L.U.",CTRA. MADRID-CADIZ KM. 200,Valdepeñas,13300,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,RM,CP SH,Y,bovine,CP - Cutting Plant | SH - Slaughterhouse,,
10.15586/TO,"VACUNOS SELECTOS TELLO, S.L.","JARAMA, PARC. 1",Toledo,45007,"Toledo,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.08033/TO,VAN HESSEN SUPPLY POINT TOLEDO S.A.U.,"C/ VEGA DEL PUENTE , S/N",La Puebla de Montalbán,45516,"Toledo,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.05864/CR,"VEGACAZA, S.L.","POL. IND. PARCELA, 34",Valdepeñas,13300,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.09552/SG,VENANCIO VALVERDE YUSTE,CAMINO VALSECA Nº3,La Lastrilla,40196,"Segovia,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.07998/TO,"VENCAZA, S.L.","MOLINOS, S/N",Las Ventas con Peña Aguilera,45127,"Toledo,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.23722/LE,VICENTE BEBERIDE CORULLON,AVENIDA SANTALLA DE OSCOS Nº5,Toral de los Vados,24560,"León,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.027122/AV,VICENTE BERMEJO CORE,CALLE VAPOR S/N,Blascosancho,05290,"Ávila,Castile and León",Spain,EU-EFTA,RM,CP,N,bovine caprine porcine equine,CP - Cutting Plant,,
ES401942000251 / 10.12089/SG,VICENTE DE LUCAS FUENTETAJA,CARRETERA SEGOVIA-AREVALO S/N KM.,Segovia,40003,"Segovia,Castile and León",Spain,EU-EFTA,RM,CP SH,Y,bovine porcine ovine caprine equine,CP - Cutting Plant | SH - Slaughterhouse,,
ES060670000279,VICTORIANO DOMINGUEZ SA,CL SABIO 21 HIGUERA LA REAL ES060670000279,Higuera la Real,06340,"Badajoz,Extremadura",Spain,EU-EFTA,RM,SH,Y,,SH - Slaughterhouse,,
10.04285/B,VIÑALS SOLER SL,"CR Garbí, parcel.la 17",Argentona,08310,"Barcelona,Catalonia",Spain,EU-EFTA,RM,SH,Y,,SH - Slaughterhouse,,
10.026923/B,"VIÑALS SOLER,SL","CR Garbí, parcel·les 12-13",Argentona,08310,"Barcelona,Catalonia",Spain,EU-EFTA,RM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.025959/TO,WAGYU RETAMAR SL,"AVDA. DE EUROPA, 11",Sonseca,45100,"Toledo,Castile-La Mancha",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
10.08914/SA,"YUSTE Y NAVARRO, S. L.",CALLE RIAÑA Nº12,Los Santos,37768,"Salamanca,Castile and León",Spain,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
