approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
CT8-0176,Fu Chian,5 F.， No. 66， Yugang N. 1st Rd.， Qianzhen Dist.， Kaohsiung City 806043， Taiwan (R.O.C.),Kaohsiung,806,Kaohsiung; 9780550	14/10/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0215,Fu Kuo No.106,"2F, 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung; 9340295	12/08/2024,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0177,Fu Kuo No.6,"Room 302, 3F, 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung; 8678487	16/08/2024,Taiwan,third-country,FFP,RV ZV,,,RV - Reefer Vessel | ZV - Freezer Vessel,,
CT7-0594,Fu Mao No.268,"4F, No. 3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9395812	11/07/2022,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7WH0007,Fu-Sheng Frozen Food Factory Company Limited,"15, Yugang South 3rd Road, Qianzhen District, Kaohsiung City 806, Taiwan",Kaohsiung,806,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,10/12/2024,
CT8-0219,GUO TONG NO.3,"4F, No.3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9751418	06/02/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7FH0057,"Gallant Ocean International Incorporation, Xiaogang Plant","5,Yongguang Street, Xiaogang District, Kaohsiung City 812, TAIWAN",Kaohsiung,812,Kaohsiung,Taiwan,third-country,FFP,PP,,,PP - Processing Plant,01/06/2022,
7FH-0034,Grand Harvest Seafoods Company Limited,,Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
7WH0008,Great Sunrise International Company Limited,"5, Xingyu 4th Road, Qianzhen District, Kaohsiung City 806, Taiwan",Kaohsiung,806,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,10/12/2024,
6FH0006,Guarantee Liability Yun-Lin County Ko-Fwu Fishes Cooperation,"1-82 Minsheng Rd, Lundong village",Kouhu Township,,"Yunlin County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
CT8-0149,Guo Tong No. 101,"3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0220,HER HUNG NO.16,"67, Tianhou Street, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 8684802	10/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT5-1931,HONG TAI DING,No. 65， Ln. 199， Mingli Rd.， Donggang Township， Pingtung County 928004， Taiwan (R.O.C.),Donggang Township,,"Pingtung County,Taiwan Province; 1160948	11/09/2026",Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT7-0492,HSIANG CHING ZAI,3F.， No. 131， Xinsheng Rd.， Qianzhen Dist.,Kaohsiung,806,Kaohsiung; 8687660	14/08/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT6-1549,HUNG YANG LUN,"32F-1, No.6, Minquan 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9989132	12/05/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7FH0042,Hai Gwuan Company Limited,"296, Datong Road, Donggang Township, Pingtung County 928",Donggang Township,,"Pingtung County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
7WH0011,Hai Sheng Cold Storage Company Limited,"6, Yugang South 1st Road, Qianzhen District",Kaohsiung,806,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,30/07/2025,
6FH0008,Haw-Di-I Foods Company Limited,160Fengrong Daying Village,Sinshih District,,Tainan,Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
7FH0012,Her Cheng Fishery Company Limited,"156 Lane 146, Dongxin Rd",Donggang Township,,"Pingtung County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
2F30039,Hochico Marine Processing Corporation,29 Dexing 1st Rd,Suao Township,,"Yilan County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
CT8-0190,Hsiang Bai Fa,"No.16, Xinju St, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 8684993	10/03/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0140,Hsiang Ching Tsai,"3F., 131, Xinsheng Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0225,Hsiang Hao No. 6,"46, Yugang North 1st Road",Qianzhen District,,Kaohsiung; 8966200	08/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0136,Hsiang Ho No.8,"46, Yugang North 1st Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0109,Hsiang Ho No.88,"717, Wujia 2nd Road",Fengshan District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT7-0608,Hsiang Jin Fa,"16, Xinju St",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0148,Hsiang Yun Wang,1F.， No.131， Xinsheng Rd.,Qianzhen District,,Kaohsiung; 9885128	16/08/2024,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2F30036,Hsien-Pin Frozen Foods Company Limited,21 Ziqiang Rd,Suao Township,,"Yilan County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
CT8-0146,Hsin Dah Ming No.16,"67, Tianhou Street",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0203,Hua Sheng No. 636,"2F, No.1, Linsen 1st Rd, Xinxing District, Kaohsiung City",興昌里,800,"Xinxing,Kaohsiung; 8682098	22/05/2025",Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2F30017,I-Mei Frozen Foods Company Limited,"244, Fude Rd",Suao Township,,"Yilan County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
CT8-0179,JAI FA NO.2,"No.175, Fodao Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 8684905	17/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0170,JAI FA NO.8,"No.175, Fodao Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9766712	17/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT4-3087,JIA CHENG NO.168,3F.， No.10， Ln. 574， Fujin St.， Songshan Dist.， Taipei City 105， Taiwan (R.O.C.),Songshan District,,Taipei; 8547274	27/11/2024,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0139,JIA LONG,"3F,No.66, Yugang N.1st Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9857846	24/05/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT7-0590,JIH DA GAN,"67, Tianhou Street, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 8947242	08/09/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0118,JIH YU NO.168,"11F.-3, No. 247, Minsheng 1st Rd",Xinxing District,,Kaohsiung; 9794745	04/03/2022,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0206,JIN YI,6F.-1， No.87， Houping Rd.， Qianzhen Dist.， Kaohsiung City 806， Taiwan (R.O.C.),Qianzhen District,,Kaohsiung; 8684981	11/12/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2FH0009,JYY Fisheries Corp.,15 Ziqiang Rd,Su'ao,270,"Yilan County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
7WH0006,Jade Shipbuilding Company Limited Deep Freezing Warehouse Center,"38, Dahua 1st Road, QianzhenDistrict, Kaohsiung City",Kaohsiung,806,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,13/01/2023,
CT5-1808,Jia Cheng No.268,"No. 39, Nanning Rd, Suao District, Yilan City",Su'ao,270,"Yilan County,Taiwan Province; 9959175	29/07/2022",Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
