approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PCO.25.0093.16,ASSIF 2 (PESCADO SUR OCEANO),"AVENUE DE LA MECQUE IM. 46, N°5 ETAGE 2",Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP.68.3592.21,ATLANTIC BLEU FIN,LOT n° 7 ET 8 PORT DE TANTAN,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PP.71.0403.23,ATLANTIC KAN FISH,LOT N° 26 ZONE INDUSTRIELLE EL MARSA,Laayoune,,Laayoune Province,Morocco,third-country,FFP,PP,,,PP - Processing Plant,15/11/2023,
PEF.25.0467.25,ATLAS MARITIME INVESTMENTS,PARCELLE N° 68 ANCIEN PORT D'AGADIR,Agadir,80005,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,CS,,,CS - Cold Stores,06/03/2025,
PP.74.0041.15,ATUNEROS DEL SUR,zone industrielle hay essalam,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PP.74.0448.24,ATUNEROS DEL SUR CONSERVAS,N° 5 Zone Industrielle Essalam,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,PP,,,PP - Processing Plant,31/10/2024,
PP.74.0496.25,ATUNEROS DEL SUR CONSERVAS PRO I,Zone Industrielle Hay Essalam extension,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,PP,,,PP - Processing Plant,05/01/2026,
1653,AVEIRO MAROC,Zone Industrielle AIT MELLOUL BP 117,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
CO 3912,AWLOZ (OMP FLOTTE),,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3505,AYA IV (MOROCCAN SOUTH FISHING),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3506,AYA V (MOROCCAN SOUTH FISHING),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PEF.40.0237.19,AYOUB DES POISSONS,No 138 ZONE INDUSTRIELLE,Tetuan,,Tanger - Tétouan - Al Hoceima,Morocco,third-country,FFP,CS,,,CS - Cold Stores,,
PSO.34.2121.18,AZAL (ATLANTIC SHRIMP SARL),nouveau port,Tangier,90010,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0258.20,AZHAR 4 (SOPECHEMAT SA),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0339.22,AZHAR-5 (SOCIETE DE PECHE MARITIME ATLANTA SA),PORT D'AGADIR,Agadir,,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,28/10/2022,
PCO.25.0340.22,AZHAR-6 (SOCIETE DE PECHE MARITIME ATLANTA SA),PORT D'AGADIR,Agadir,,"Agadir Ida-Outanane Prefecture,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,28/10/2022,
PP.34.0292.21,AZIBOU PECHE,NOUVEAU PORT DE PECHE,Tangier,90000,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PP.19.0146.17,AZUL FISH 2,No 756 LOTISSEMENT AL MASSAR ROUTE DE SAFI 40000 MARRAKECH,Marrakesh,40040,"Préfecture de Marrakech عمالة مراكش,Marrakech-Safi",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
SO 1003,Abdera Dos (Cabo Pesca),Port de pêche de Tanger,Tangier,90010,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SO 0905,Abdera I (Pesca Magica),Port de pêche de Tanger,Tangier,90010,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
4315,Ace Maree,Lot 141 Z.I. Sidi Ghanem-Marrakech,Marrakesh,40040,"Préfecture de Marrakech عمالة مراكش,Marrakech-Safi",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
PA 1301,Afella-2 (Alta Peche),PORT DAKHLA,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2918,Afro Pesca Maroc,Parcelle n° 74 Z.I. El Marsa Laâyoune,Laayoune,,Laayoune Province,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
6047,Agadir Ice,"Port de Peche, parcelle 247",Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,CS,,,CS - Cold Stores,,
CO 1001,Agdal 1 (Atlantic Fish Morocco),ANCIEN PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 1003,Agdal 3 (Atlatic Fish Morocco),ANCIEN PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
4070,Al Alya Fisheries,Lot n° 3 Port de Laâyoune,Laayoune,,Laayoune Province,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
CO 3203,Al Bairoumi (Atlantic Fish Morocco),ANCIEN PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3208,Al Hamadani (Atlantic Fish Morocco),ANCIEN PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3209,Al Khawarizmi (Atlantic Fish Morocco),ANCIEN PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3211,Al Messaoudi (Atlantic Fish Morocco),ANCIEN PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP.25.1657.23,Amapex,,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,15/11/2023,
3718,Andrexport II,Q.I. d'Ait Mellol n° B/979,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
3416,Anol,,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
CO 3101,Aoletis 1 (Sakia El Hamra Peche),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 3104,Aoletis 2 (Sakia El Hamra Peche),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 0302,Aouzirift 1 (Societe Des Peches Du Sud De L'Atlas),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 0303,Aouzirift 2 (Societe Des Peches Du Sud De L'Atlas),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 0901,Aouzirift 3 (Societe Des Peches Du Sud De L'Atlas),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 0902,Aouzirift 4 (Societe Des Peches Du Sud De L'Atlas),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 0903,Aouzirift 5 (Societe Des Peches Du Sud De L'Atlas),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
4082,Asmak Morsad,,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,CS,,,CS - Cold Stores,,
PA 1201,Assabi (Portusud),PORT DAKHLA,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0073.16,Assia 2 (SMM Fishery),PORT AGADIR,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
3114,Atendak,,Dakhla,,Dakhla - Oued Ed-Dahab,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
3030,Atlantic Conserves,,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
3507,Atlantic Sardine Anchovies Tan Tan,BP105,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
2933,Atlantic Sea Products,31 NOUVEAU PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
