approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PMT180228834,"PESQUERA MIRAMAR DE TIJUANA, S. DE R.L. DE C.V.","Calle Francisco Eusebio Kino, No. 14, Fraccionamiento Garita de Otay, Tijuana, Baja California. C.P. 22430",Tijuana,22430,Baja California,Mexico,third-country,FFP,PP,,,PP - Processing Plant,06/07/2022,
PCO130805IM1,"PINSA Congelados, S.A. De C.V.","Av. Puerto de Mazatlán No. 300, Col. Parque Industrial Alfredo V. Bonfil, Mazatlán, Sinaloa, C.P.82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,PP,,,PP - Processing Plant,28/07/2023,
PIN 8211234X6,"Pescados Industrializados, S.A. de C.V.","Av. Puerto de Mazatlán, No. 406, Col. Parque Industrial Alfredo V. Bonfil, Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,PP,,,PP - Processing Plant,28/07/2023,
PEM020314NFA,"Procesadora y Empacadora de Mariscos de México, S.A. de C.V.","Esteban Pivac S/N 1B, Col.Oriente, C.P. 83553, Puerto Peñasco Sonora México",Puerto Peñasco,83553,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,20/02/2026,
PEA0303203V5,Procesamiento Especializado de Alimentos S.A.P.I. de C.V.,"Calle Marina Azul, No.1, Colonia Puerto Chiapas, Tapachula, Chiapas, C.P. 30830",Tapachula,30830,Chiapas,Mexico,third-country,FFP,PP,,,PP - Processing Plant,20/10/2025,
PCM-071212-E87,"Procesos Y Cultivos Marinos, S.A. De C.V.","Carretera Ensenada Tecate Km 104 s/n, El Sauzal de Rodríguez CP: 22760",Ensenada,22760,Baja California,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
PCG 070130AG8,"Procesos y Congelación Guay Mar, S.A. de C.V.","Carr. Internacional 15 S/N, San Germán C.P. 85424, Guaymas, Sonora.",Guaymas,85424,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,31/01/2025,
PMA 9704089K2,"Productos Marinos ABC, S.A. De C.V.","Calle Tres, No. 93990, Parque Industrial Fondeport, C.P. 22760",Ensenada,22760,Baja California,Mexico,third-country,FFP,PP,,,PP - Processing Plant,21/10/2022,
PRO960828KR8,"Promarex, S.A. de C.V.","Calle Puerto Progreso, No. 11, Col. Parque Industrial Alfredo V. Bonfil, Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,PP,,,PP - Processing Plant,09/02/2026,
PUL 020520938,"Pulmero, S.A. de C.V.","Calle 37 S/N Int. B, Nueva Yucalpeten, C.P. 97320, Progreso, Yucatán",Progreso,97320,Yucatán,Mexico,third-country,FFP,PP,,,PP - Processing Plant,10/01/2025,
SSO 110311 KK9,"Sardinas de Sonora, S.A. de C.V.","Calle Central Sur 283, S/N, Col. Parque Industrial Rodolfo Sánchez Taboada, C.P. 85489, Municipio Guaymas, Sonora.",Guaymas,85489,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,04/06/2025,
AGO 1001282R9,"Sociedad Acuicola Golpac, S.C. de R.L. de C.V.","Av. 55 No. 551, Col. Nuevo Peñasco, C.P. 83553, Puerto Peñasco, Sonora.",Puerto Peñasco,83553,Sonora,Mexico,third-country,FFP,PP,,,PP - Processing Plant,16/12/2024,
E-33,Cárnicos de Jerez S.A. de C.V.,Carretera Jerez Sanchez Roman KM 27.5,Jerez,98000,Zacatecas; 1 Offal excluded,Mexico,third-country,RM,SH CP,Y,equine,SH - Slaughterhouse | CP - Cutting Plant,,
E-42,Empacadora De Carnes De Fresnillo S.A De CV,"AVE. PLATEROS NO.708 ZACATECAS, FRESNILLO. MEXICO",Fresnillo,99000,Zacatecas; 1 Offal excluded,Mexico,third-country,RM,SH CP,Y,equine,SH - Slaughterhouse | CP - Cutting Plant,,
E-20,"Empacadora De Carnes Unidad Ganadera, S.A. De C.V.",Avenida Universidad No. 602-1 Unidad Ganadera CP. 20130,Aguascalientes,20000,Aguascalientes; 1 Offal excluded,Mexico,third-country,RM,CP SH,Y,equine,CP - Cutting Plant | SH - Slaughterhouse,,
E-98,Empacadora Y Ganadera De Camargo. S.A. De C.V.,"Carretera Panamericana km 64,Municipio de Ciudad Camargo,Colonia Agrícola Industrial C.P. 33750, Estado de Chihuahua",Camargo,33700,Chihuahua; 1 Offal excluded,Mexico,third-country,RM,CS SH CP,Y,equine,CS - Cold Stores | SH - Slaughterhouse | CP - Cutting Plant,,
