approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
P338-ZOR-LNFE,LANGOSTINOS FRESCOS CONGELADOS DEL PERU S.A.C.,AV. TUPAC AMARU No. 216 SUB LOTE B NUEVA ESPERANZA,Zorritos,,"Contralmirante Villar,Tumbes",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA127-IÑA-LGAA,LXG AMAZON REFORESTRY INVESTMENTS S.A.C.,"PREDIO RURAL “TAYTA PANCHO III” SECTOR NUEVA ESPERANZA KM. 14.5, DISTRITO IÑAPARI, PROVINCIA TAHUAMANU, DEPARTAMENTO MADRE DE DIOS.",Iñapari,,"Tahuamanu Province,Madre de Dios",Peru,third-country,FFP,PP,,,PP - Processing Plant,11/06/2024,
P354-CHI-MCHL,MACRON HOLDING S.A.C.,"AV. LOS PESCADORES MZ. A. LOTE 1A-02, ZONA INDUSTRIAL 27 DE OCTUBRE",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P202-SUL-MISI,MAI SHI GROUP S.A.C.,"MZ. K, LOTE 01, ZONA INDUSTRIAL III, DISTRITO Y PROVINCIA DE SULLANA, DEPARTAMENTO PIURA",Sullana,,"Sullana,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,08/02/2022,
"P384-BRE-MNSA,",MANGIARE SEAFOOD S.A.C,"PASAJE MARIANO MELGAR S/N, DISTRITO DE LA BREA- NEGRITOS, PROVINCIA DE TALARA, DEPARTAMENTO DE PIURA.",Talara,,"Talara,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,19/09/2022,
PA122-CHI-ZVEC,MANUEL NOE ZAVALA ESCOBEDO,"PUEBLO JOVEN VILLA MARIA MZ. G’ LOTE 1, DISTRITO NUEVO CHIMBOTE, PROVINCIA SANTA, DEPARTAMENTO ANCASH.",Nuevo Chimbote,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,22/08/2023,
P377-TIN-MRAD,MAR ANDINO PERÚ S.A.C.,"AV. AUTOPISTA PANAMERICANA SUR KM. 18.5, MZ. G, LOTE 1, DISTRITO SANJUAN DE MIRAFLORES, PROVINCIA LIMA, DEPARTAMENTO LIMA.",San Juan de Miraflores,,"Lima,Lima",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA146-SEC-MRVD,MAR VIDA S.A.C.,"AVENIDA BRASIL S/N, SECTOR ESTE - VIA DE EVITAMIENTO - ZONA INDUSTRIAL, DISTRITO Y PROVINCIA DE SECHURA, DEPARTAMENTO DE PIURA.",Sechura,20071,"Sechura,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,31/08/2026,
P417-CHI-MRBJ,MAREA BAJA S.A.C.,"SUB-LOTES N° F14C, F14D Y F13D DE LA MANZANA F, 2DA. ETAPA, URBANIZACIÓN PARQUE INDUSTRIAL SECTOR 62 CHILCA INDUSTRIAL, DISTRITO DE CHILCA, PROVINCIA DE CAÑETE, DEPARTAMENTO DE LIMA",Chilca,,"Cañete,Lima",Peru,third-country,FFP,PP,,,PP - Processing Plant,04/02/2025,
P382-CHI-MRBJ,MAREA BAJA S.A.C.,"SUB LOTE F14C Y F-14D DE LA MANZANA F, SEGUNDA ETAPA DEL PARQUE INDUSTRIAL CERRADO – LOTE 5, URB. PARQUE SECTOR 62 CHILCA INDUSTRIAL, DISTRITO DE CHILCA, PROVINCIA DE CAÑETE, DEPARTAMENTO DE LIMA.",Chilca,,"Cañete,Lima",Peru,third-country,FFP,PP,,,PP - Processing Plant,08/02/2022,
