approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
ZV-04-154,MOHAMED AHMED SF 1846,Nouveau Port de Pêche de SFAX,Sfax,3000,Sfax; 8461781	28/01/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-161,MOHAMED AHMED SF 2144,Nouveau port de peche de SFAX,Sfax,3000,Sfax; 8452170	28/01/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-116,MOHAMED ALI MA 1109,SFAX,Sfax,3000,Sfax; 8593338	09/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-124,MOHAMED ALI SF 1483,Sfax,Sfax,3000,Sfax; 8588058	11/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-146,MOHAMED ALI SO 655,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8356417	20/02/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-121,MOHAMED CHIHEB SF 3066,SFAX,Sfax,3000,Sfax; 9896464	16/03/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-03-003,MOHAMED EL HABIB NAO429,NABEUL,Kelibia,1001,Nabeul,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-084,MOHAMED FAHED SF 2731,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-118,MOHAMED HMAIDA II SF 3003,SFAX,Sfax,3000,Sfax; 8566490	11/01/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-157,MOHAMED KAMEL SF 1391,Nouveau port de SFAX,Sfax,3000,Sfax; 8461690	28/01/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-108,MOHAMED MONJI SF 1561,Nouveau port de peche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-065,MOHAMED NACEUR SF2182,Nouveau port de pêche de Sfax,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-090,MOHAMED OMAR SF 2916,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
727,MOHAMED RABEH MA 637,Mahdia,Mahdia,3000,Mahdia; 8785280	11/01/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-095,MOHAMED SALAH SF 1662,SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
737,MOHAMMED ISLAM MA 681,Mahdia,Mahdia,3000,Mahdia; 8452522	16/09/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
