approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
2024080,"TOMAKOMAI FUTO CO.,LTD. HOKKAIDO COOL LOGISTICSPLACE","1-45, AZA BENTEN",Tomakomai,,"Iburi Subprefecture,Hokkaidō Prefecture,Hokkaidō Region",Japan,third-country,FFP,CS,,,CS - Cold Stores,05/12/2024,
2024077,"TOYO REIZO Co.,LTD Kansai Branch factory2,factory3","27-14, Sumiyoshi-cho",Izumisano,5988508,"Osaka Prefecture,Kinki Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,08/05/2026,
SO1-1155,TOYOKUNIMARU No.31,SHIZUOKA-KEN,Yaizu-shi,,"Shizuoka Prefecture,Chubu Region; 9119050	26/07/2022",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2272002CS,TRY Inc. Shimada Cold Storage,"895-22, Nakagawa",Shimada,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,CS,,,CS - Cold Stores,,
2272001,TRY Inc. Shimada Factory,"895-22, Nakagawa",Shimada,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
TH20002CS,TRY Inc. Yoshida Cold Storage,"118-1, Kwashiri, Yoshida-cho",Haibara-gun,,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,CS,,,CS - Cold Stores,,
TH20001,TRY Inc. Yoshida Factory,"118-1, Kwashiri, Yoshida-cho",Haibara-gun,,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2018018,"TSUKIJI FRESH MARUTO CO., LTD.",12-14 Toyomicho,Chuo-ku,1030026,"Tokyo,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
MG1-1857,"Taikei Maru No.1 (Taikei Gyogyo Co., Ltd, Yunotsu Teiti Co., Ltd)",,Ishinomaki,0294503,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
KO1-978,Taiwamaru 78 (Keikichi Kagoo),,Tosa,7811111,"Kochi Prefecture,Shikoku Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2022058,"Takamasa Co.,Ltd. Ishihama factory (frozen storage department only)","2-1-2, Ishihama, onagawa-tyo",Oshika-Gun,,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,CS,,,CS - Cold Stores,28/09/2022,
KO1-818,Takatoyomaru 38 (Iwao Yamamoto And One Other),,Muroto,,"Kochi Prefecture,Shikoku Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
0193002,"Tatsumi Frozen Food Co., Ltd. Scallop Factory",,Soya,,Hokkaidō Region,Japan,third-country,FFP,PP,,,PP - Processing Plant,,
0192001,"Teramoto Fishery Products, Inc. Food Factory",,Monbetsu,0940007,"Monbetsu District,Okhotsk Subprefecture,Hokkaidō Prefecture,Hokkaidō Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
0192002,"The MORITAN CO.,LTD. Monbetsu Branch Scallop Factory","1-4-34,kitahama-cho",Monbetsu,0940007,"Monbetsu District,Okhotsk Subprefecture,Hokkaidō Prefecture,Hokkaidō Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,26/01/2026,
KN1-713,Toeimaru 8 (Nanyo Suisan Kabushiki Kaisya),,Miura,1000002,"Kanagawa Prefecture,Kanto",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
NG1-106,"Tokiwamaru 18 (Ohkura Gyogyo Co., Ltd)",,Niigata,9518550,"Niigata Prefecture,Chubu Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2025101,"Tono Construction Co., Ltd.（S Caviar Labo）","542, Fukuoka",Nakatsugawa,5088501,"Gifu Prefecture,Chubu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,03/03/2026,
2021049,"Tousui Co.,Ltd",8232-8 HASAKI,Kamisu,,"Ibaraki Prefecture,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
