InstallationInspireId,installationName,CountryName,City_of_Facility,Longitude,Latitude,IEDAnnexIMainActivity,IEDMainActivityName,EPRTRAnnexIMainActivity,installationStatus,reportingYear,dateOfStartOfOperation,permitURL,parent_facilityInspireId
AT.CAED/9008391631903.INSTALLATION,Zuckerraffinerie,Austria,Tulln an der Donau,16.0385,48.324806,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b),functional,2024,,,AT.CAED/9008390461860.FACILITY
AT.CAED/9008391631842.INSTALLATION,Zuckerraffinerie,Austria,Leopoldsdorf im Marchfelde,16.702389,48.236889,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b),functional,2024,,,AT.CAED/9008390446737.FACILITY
AT.CAED/9008391632528.INSTALLATION,Ölmühle,Austria,Bruck an der Leitha,16.754722,48.0225,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b),functional,2024,,,AT.CAED/9008390484500.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000194.INSTALLATION,AAK Belgium,Belgium,Antwerpen,4.4476,51.23698,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000000194.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000175.FACILITY
BE.BRU/100010001.INSTALLATION,ABATTOIR SA,Belgium,Anderlecht,4.32797,50.84363,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,,http://novac-pe.irisnet.be/assets/detail/detail.html?id=1629463&lng=fr&type=perm&dossid=0&x=50.84262676629576&y=4.3263781319751144,BE.BRU/100010001.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000001410.INSTALLATION,AVEVE Aalter,Belgium,Aalter,3.4483,51.10856,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",,functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000001410.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001480.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000001644.INSTALLATION,AVEVE Antwerpen,Belgium,Antwerpen,4.44931,51.23768,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",,functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000001644.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001555.FACILITY
BE.WA/086010100.INSTALLATION,Abattage de bovins,Belgium,Liège,5.6173763,50.64989,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,1900-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=182,BE.WA/086010000.FACILITY
BE.WA/242010100.INSTALLATION,Abattage de bovins,Belgium,Bastogne,5.705157,49.986668,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),decommissioned,2022,2009-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=177,BE.WA/242010000.FACILITY
BE.WA/303010100.INSTALLATION,Abattage de bovins,Belgium,Mouscron,3.2278943,50.756504,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,2011-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=437,BE.WA/303010000.FACILITY
BE.WA/241010100.INSTALLATION,"Abattage de bovins, veaux, moutons, chevaux",Belgium,Aubel,5.870961,50.705276,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,2009-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=326,BE.WA/241010000.FACILITY
BE.WA/085010100.INSTALLATION,Abattage de porcins,Belgium,Mouscron,3.2282424,50.755825,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,1900-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=180,BE.WA/085010000.FACILITY
BE.WA/086010200.INSTALLATION,Abattage de porcins,Belgium,Liège,5.6173763,50.64989,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),decommissioned,2024,1900-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=182,BE.WA/086010000.FACILITY
BE.WA/130010100.INSTALLATION,Abattage de poulet de chair,Belgium,Mouscron,3.2515106,50.74519,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,2002-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=179,BE.WA/130010000.FACILITY
BE.WA/310010100.INSTALLATION,Abattoir de porcs et découpe,Belgium,Aubel,5.88132,50.709023,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,2012-01-01,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc?id_etab=317,BE.WA/310010000.FACILITY
BE.WA/191010300.INSTALLATION,Abbatoirs,Belgium,Mouscron,3.2303607,50.75555,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),decommissioned,2023,2020-09-17,http://environnement.wallonie.be/cgi/dgrne/aerw/ied/ied_fichegen.idc,BE.WA/191010000.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000727.INSTALLATION,Adriaens,Belgium,Zottegem,3.7879,50.89011,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000000727.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000587.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000001645.INSTALLATION,Agrifirm Belgium,Belgium,Grobbendonk,4.73038,51.17993,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",,functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000001645.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001556.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000001763.INSTALLATION,Agristo Harelbeke,Belgium,Harelbeke,3.28179,50.87594,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000001763.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001657.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000002070.INSTALLATION,Agristo Nazareth,Belgium,Nazareth-De Pinte,3.55033,50.95551,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",,functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000002070.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001920.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000001799.INSTALLATION,Agristo Wielsbeke,Belgium,Wielsbeke,3.34646,50.91023,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000001799.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001692.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000731.INSTALLATION,Algist-Bruggeman,Belgium,Gent,3.76911,51.13419,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000000731.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000591.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000670.INSTALLATION,Alken-Maes,Belgium,Alken,5.30759,50.87934,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000000670.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000419.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000002202.INSTALLATION,Alken-Maes Puurs-Sint-Amands,Belgium,Puurs-Sint-Amands,4.34095,51.09036,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000002202.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000002048.FACILITY
https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallation/BE.VL.000000773.INSTALLATION,Alpro,Belgium,Wevelgem,3.21069,50.80969,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.milieuinfo.be/gpbv-register-beheer/installatiefiche/BE.VL.000000773.INSTALLATION,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000934.FACILITY
